book,chapter,verse_number,verse_text
Exodous,3,14,"He said, “Certainly I will be with you. This will be the token to you, that I have sent you: when you have brought the people out of Egypt, you shall serve God on this mountain.”"
Exodous,3,15,"Moses said to God, “Behold, when I come to the children of Israel, and tell them, ‘The God of your fathers has sent me to you;’ and they ask me, ‘What is his name?’ What should I tell them?”"
Exodous,3,16,"God said to Moses, “I AM WHO I AM,” and he said, “You shall tell the children of Israel this: ‘I AM has sent me to you.’”"
Exodous,3,17,"God said moreover to Moses, “You shall tell the children of Israel this, ‘Yahweh, the God of your fathers, the God of Abraham, the God of Isaac, and the God of Jacob, has sent me to you.’ This is my name forever, and this is my memorial to all generations."
Exodous,3,18,"Go and gather the elders of Israel together, and tell them, ‘Yahweh, the God of your fathers, the God of Abraham, of Isaac, and of Jacob, has appeared to me, saying, “I have surely visited you, and seen that which is done to you in Egypt;"
Exodous,3,19,"and I have said, I will bring you up out of the affliction of Egypt to the land of the Canaanite, the Hittite, the Amorite, the Perizzite, the Hivite, and the Jebusite, to a land flowing with milk and honey.”’"
Exodous,3,20,"They will listen to your voice, and you shall come, you and the elders of Israel, to the king of Egypt, and you shall tell him, ‘Yahweh, the God of the Hebrews, has met with us. Now please let us go three days’ journey into the wilderness, that we may sacrifice to Yahweh, our God.’"
Exodous,3,21,"I know that the king of Egypt won’t give you permission to go, no, not by a mighty hand."
Exodous,3,22,"I will reach out my hand and strike Egypt with all my wonders which I will do among them, and after that he will let you go."
Exodous,3,23,"I will give this people favor in the sight of the Egyptians, and it will happen that when you go, you shall not go empty-handed."
Exodous,3,24,"But every woman shall ask of her neighbor, and of her who visits her house, jewels of silver, jewels of gold, and clothing; and you shall put them on your sons, and on your daughters. You shall plunder the Egyptians.”"
Exodous,3,25,
Exodous,4,1,"Moses answered, “But, behold, they will not believe me, nor listen to my voice; for they will say, ‘Yahweh has not appeared to you.’”"
Exodous,4,2,"Yahweh said to him, “What is that in your hand?”"
Exodous,4,3,"He said, “A rod.”"
Exodous,4,4,"He said, “Throw it on the ground.”"
Exodous,4,5,"He threw it on the ground, and it became a snake; and Moses ran away from it."
Exodous,4,6,"Yahweh said to Moses, “Stretch out your hand, and take it by the tail.”"
Exodous,4,7,"He stretched out his hand, and took hold of it, and it became a rod in his hand."
Exodous,4,8,"“That they may believe that Yahweh, the God of their fathers, the God of Abraham, the God of Isaac, and the God of Jacob, has appeared to you.”"
Exodous,4,9,"Yahweh said furthermore to him, “Now put your hand inside your cloak.”"
Exodous,4,10,"He put his hand inside his cloak, and when he took it out, behold, his hand was leprous, as white as snow."
Exodous,4,11,"He said, “Put your hand inside your cloak again.”"
Exodous,4,12,"He put his hand inside his cloak again, and when he took it out of his cloak, behold, it had turned again as his other flesh."
Exodous,4,13,"“It will happen, if they will not believe you or listen to the voice of the first sign, that they will believe the voice of the latter sign."
Exodous,4,14,"It will happen, if they will not believe even these two signs or listen to your voice, that you shall take of the water of the river, and pour it on the dry land. The water which you take out of the river will become blood on the dry land.”"
Exodous,4,15,"Moses said to Yahweh, “O Lord, I am not eloquent, neither before now, nor since you have spoken to your servant; for I am slow of speech, and of a slow tongue.”"
Exodous,4,16,"Yahweh said to him, “Who made man’s mouth? Or who makes one mute, or deaf, or seeing, or blind? Isn’t it I, Yahweh?"
Exodous,4,17,"Now therefore go, and I will be with your mouth, and teach you what you shall speak.”"
Exodous,4,18,"He said, “Oh, Lord, please send someone else.”"
Exodous,4,19,"Yahweh’s anger burned against Moses, and he said, “What about Aaron, your brother, the Levite? I know that he can speak well. Also, behold, he comes out to meet you. When he sees you, he will be glad in his heart."
Exodous,4,20,"You shall speak to him, and put the words in his mouth. I will be with your mouth, and with his mouth, and will teach you what you shall do."
Exodous,4,21,"He will be your spokesman to the people; and it will happen, that he will be to you a mouth, and you will be to him as God."
Exodous,4,22,"You shall take this rod in your hand, with which you shall do the signs.”"
Exodous,4,23,"Moses went and returned to Jethro his father-in-law, and said to him, “Please let me go and return to my brothers who are in Egypt, and see whether they are still alive.”"
Exodous,4,24,"Jethro said to Moses, “Go in peace.”"
Exodous,4,25,"Yahweh said to Moses in Midian, “Go, return into Egypt; for all the men who sought your life are dead.”"
Exodous,4,26,"Moses took his wife and his sons, and set them on a donkey, and he returned to the land of Egypt. Moses took God’s rod in his hand."
Exodous,4,27,"Yahweh said to Moses, “When you go back into Egypt, see that you do before Pharaoh all the wonders which I have put in your hand, but I will harden his heart and he will not let the people go."
Exodous,4,28,"You shall tell Pharaoh, ‘Yahweh says, Israel is my son, my firstborn,"
Exodous,4,29,"and I have said to you, “Let my son go, that he may serve me”; and you have refused to let him go. Behold, I will kill your son, your firstborn.’”"
Exodous,4,30,"On the way at a lodging place, Yahweh met Moses and wanted to kill him."
Exodous,4,31,"Then Zipporah took a flint, and cut off the foreskin of her son, and cast it at his feet; and she said, “Surely you are a bridegroom of blood to me.”"
Exodous,4,32,"So he let him alone. Then she said, “You are a bridegroom of blood,” because of the circumcision."
Exodous,4,33,"Yahweh said to Aaron, “Go into the wilderness to meet Moses.”"
Exodous,4,34,"He went, and met him on God’s mountain, and kissed him."
Exodous,4,35,"Moses told Aaron all Yahweh’s words with which he had sent him, and all the signs with which he had instructed him."
Exodous,4,36,Moses and Aaron went and gathered together all the elders of the children of Israel.
Exodous,4,37,"Aaron spoke all the words which Yahweh had spoken to Moses, and did the signs in the sight of the people."
Exodous,4,38,"The people believed, and when they heard that Yahweh had visited the children of Israel, and that he had seen their affliction, then they bowed their heads and worshiped."
Exodous,4,39,
Exodous,5,1,"Afterward Moses and Aaron came, and said to Pharaoh, “This is what Yahweh, the God of Israel, says, ‘Let my people go, that they may hold a feast to me in the wilderness.’”"
Exodous,5,2,"Pharaoh said, “Who is Yahweh, that I should listen to his voice to let Israel go? I don’t know Yahweh, and moreover I will not let Israel go.”"
Exodous,5,3,"They said, “The God of the Hebrews has met with us. Please let us go three days’ journey into the wilderness, and sacrifice to Yahweh, our God, lest he fall on us with pestilence, or with the sword.”"
Exodous,5,4,"The king of Egypt said to them, “Why do you, Moses and Aaron, take the people from their work? Get back to your burdens!”"
Exodous,5,5,"Pharaoh said, “Behold, the people of the land are now many, and you make them rest from their burdens.”"
Exodous,5,6,"The same day Pharaoh commanded the taskmasters of the people, and their officers, saying,"
Exodous,5,7,"“You shall no longer give the people straw to make brick, as before. Let them go and gather straw for themselves."
Exodous,5,8,"The number of the bricks, which they made before, you require from them. You shall not diminish anything of it, for they are idle; therefore they cry, saying, ‘Let us go and sacrifice to our God.’"
Exodous,5,9,"Let heavier work be laid on the men, that they may labor in it; and don’t let them pay any attention to lying words.”"
Exodous,5,10,"The taskmasters of the people went out, and their officers, and they spoke to the people, saying, “This is what Pharaoh says: ‘I will not give you straw."
Exodous,5,11,"Go yourselves, get straw where you can find it, for nothing of your work shall be diminished.’”"
Exodous,5,12,So the people were scattered abroad throughout all the land of Egypt to gather stubble for straw.
Exodous,5,13,"The taskmasters were urgent saying, “Fulfill your work quota daily, as when there was straw!”"
Exodous,5,14,"The officers of the children of Israel, whom Pharaoh’s taskmasters had set over them, were beaten, and demanded, “Why haven’t you fulfilled your quota both yesterday and today, in making brick as before?”"
Exodous,5,15,"Then the officers of the children of Israel came and cried to Pharaoh, saying, “Why do you deal this way with your servants?"
Exodous,5,16,"No straw is given to your servants, and they tell us, ‘Make brick!’ and behold, your servants are beaten; but the fault is in your own people.”"
Exodous,5,17,"But he said, “You are idle! You are idle! Therefore you say, ‘Let us go and sacrifice to Yahweh.’"
Exodous,5,18,"Go therefore now, and work, for no straw shall be given to you, yet you shall deliver the same number of bricks!”"
Exodous,5,19,"The officers of the children of Israel saw that they were in trouble, when it was said, “You shall not diminish anything from your daily quota of bricks!”"
