book,chapter,verse_number,verse_text
2 Kings,20,21,"‘They will take away some of your sons who will issue from you, whom you will father; and they will be eunuchs in the palace of the king of Babylon.’”"
2 Kings,20,22,"Then Hezekiah said to Isaiah, “Yahweh’s word which you have spoken is good.” He said moreover, “Isn’t it so, if peace and truth will be in my days?”"
2 Kings,20,23,"Now the rest of the acts of Hezekiah, and all his might, and how he made the pool, and the conduit, and brought water into the city, aren’t they written in the book of the chronicles of the kings of Judah?"
2 Kings,20,24,"Hezekiah slept with his fathers, and Manasseh his son reigned in his place."
2 Kings,20,25,
2 Kings,21,1,"Manasseh was twelve years old when he began to reign, and he reigned fifty-five years in Jerusalem. His mother’s name was Hephzibah."
2 Kings,21,2,"He did that which was evil in Yahweh’s sight, after the abominations of the nations whom Yahweh cast out before the children of Israel."
2 Kings,21,3,"For he built again the high places which Hezekiah his father had destroyed; and he raised up altars for Baal, and made an Asherah, as Ahab king of Israel did, and worshiped all the army of the sky, and served them."
2 Kings,21,4,"He built altars in Yahweh’s house, of which Yahweh said, “I will put my name in Jerusalem.”"
2 Kings,21,5,He built altars for all the army of the sky in the two courts of Yahweh’s house.
2 Kings,21,6,"He made his son to pass through the fire, practiced sorcery, used enchantments, and dealt with those who had familiar spirits, and with wizards. He did much evil in Yahweh’s sight, to provoke him to anger."
2 Kings,21,7,"He set the engraved image of Asherah that he had made in the house of which Yahweh said to David and to Solomon his son, “In this house, and in Jerusalem, which I have chosen out of all the tribes of Israel, will I put my name forever;"
2 Kings,21,8,"I will not cause the feet of Israel to wander any more out of the land which I gave their fathers, if only they will observe to do according to all that I have commanded them, and according to all the law that my servant Moses commanded them.”"
2 Kings,21,9,"But they didn’t listen, and Manasseh seduced them to do that which is evil more than the nations did whom Yahweh destroyed before the children of Israel."
2 Kings,21,10,"Yahweh spoke by his servants the prophets, saying,"
2 Kings,21,11,"“Because Manasseh king of Judah has done these abominations, and has done wickedly above all that the Amorites did, who were before him, and has also made Judah to sin with his idols;"
2 Kings,21,12,"therefore Yahweh the God of Israel says, ‘Behold, I bring such evil on Jerusalem and Judah that whoever hears of it, both his ears will tingle."
2 Kings,21,13,"I will stretch over Jerusalem the line of Samaria, and the plummet of Ahab’s house; and I will wipe Jerusalem as a man wipes a dish, wiping it and turning it upside down."
2 Kings,21,14,"I will cast off the remnant of my inheritance, and deliver them into the hands of their enemies. They will become a prey and a plunder to all their enemies,"
2 Kings,21,15,"because they have done that which is evil in my sight, and have provoked me to anger, since the day their fathers came out of Egypt, even to this day.’”"
2 Kings,21,16,"Moreover Manasseh shed innocent blood very much, until he had filled Jerusalem from one end to another; besides his sin with which he made Judah to sin, in doing that which was evil in Yahweh’s sight."
2 Kings,21,17,"Now the rest of the acts of Manasseh, and all that he did, and his sin that he sinned, aren’t they written in the book of the chronicles of the kings of Judah?"
2 Kings,21,18,"Manasseh slept with his fathers, and was buried in the garden of his own house, in the garden of Uzza; and Amon his son reigned in his place."
2 Kings,21,19,Amon was twenty-two years old when he began to reign; and he reigned two years in Jerusalem. His mother’s name was Meshullemeth the daughter of Haruz of Jotbah.
2 Kings,21,20,"He did that which was evil in Yahweh’s sight, as Manasseh his father did."
2 Kings,21,21,"He walked in all the ways that his father walked in, and served the idols that his father served, and worshiped them;"
2 Kings,21,22,"and he abandoned Yahweh, the God of his fathers, and didn’t walk in the way of Yahweh."
2 Kings,21,23,"The servants of Amon conspired against him, and put the king to death in his own house."
2 Kings,21,24,But the people of the land killed all those who had conspired against king Amon; and the people of the land made Josiah his son king in his place.
2 Kings,21,25,"Now the rest of the acts of Amon which he did, aren’t they written in the book of the chronicles of the kings of Judah?"
2 Kings,21,26,"He was buried in his tomb in the garden of Uzza, and Josiah his son reigned in his place."
2 Kings,21,27,
2 Kings,22,1,"Josiah was eight years old when he began to reign, and he reigned thirty-one years in Jerusalem. His mother’s name was Jedidah the daughter of Adaiah of Bozkath."
2 Kings,22,2,"He did that which was right in Yahweh’s eyes, and walked in all the way of David his father, and didn’t turn away to the right hand or to the left."
2 Kings,22,3,"In the eighteenth year of king Josiah, the king sent Shaphan, the son of Azaliah the son of Meshullam, the scribe, to Yahweh’s house, saying,"
2 Kings,22,4,"“Go up to Hilkiah the high priest, that he may count the money which is brought into Yahweh’s house, which the keepers of the threshold have gathered of the people."
2 Kings,22,5,"Let them deliver it into the hand of the workmen who have the oversight of Yahweh’s house; and let them give it to the workmen who are in Yahweh’s house, to repair the damage to the house,"
2 Kings,22,6,"to the carpenters, and to the builders, and to the masons, and for buying timber and cut stone to repair the house."
2 Kings,22,7,However there was no accounting made with them of the money that was delivered into their hand; for they dealt faithfully.”
2 Kings,22,8,"Hilkiah the high priest said to Shaphan the scribe, “I have found the book of the law in Yahweh’s house.” Hilkiah delivered the book to Shaphan, and he read it."
2 Kings,22,9,"Shaphan the scribe came to the king, and brought the king word again, and said, “Your servants have emptied out the money that was found in the house, and have delivered it into the hands of the workmen who have the oversight of Yahweh’s house.”"
2 Kings,22,10,"Shaphan the scribe told the king, saying, “Hilkiah the priest has delivered a book to me.” Then Shaphan read it before the king."
2 Kings,22,11,"When the king had heard the words of the book of the law, he tore his clothes."
2 Kings,22,12,"The king commanded Hilkiah the priest, Ahikam the son of Shaphan, Achbor the son of Micaiah, Shaphan the scribe, and Asaiah the king’s servant, saying,"
2 Kings,22,13,"“Go inquire of Yahweh for me, and for the people, and for all Judah, concerning the words of this book that is found; for great is Yahweh’s wrath that is kindled against us, because our fathers have not listened to the words of this book, to do according to all that which is written concerning us.”"
2 Kings,22,14,"So Hilkiah the priest, Ahikam, Achbor, Shaphan, and Asaiah, went to Huldah the prophetess, the wife of Shallum the son of Tikvah, the son of Harhas, keeper of the wardrobe (now she lived in Jerusalem in the second quarter); and they talked with her."
2 Kings,22,15,"She said to them, “Yahweh the God of Israel says, ‘Tell the man who sent you to me,"
2 Kings,22,16,"“Yahweh says, ‘Behold, I will bring evil on this place, and on its inhabitants, even all the words of the book which the king of Judah has read."
2 Kings,22,17,"Because they have forsaken me, and have burned incense to other gods, that they might provoke me to anger with all the work of their hands, therefore my wrath shall be kindled against this place, and it will not be quenched.’”"
2 Kings,22,18,"But to the king of Judah, who sent you to inquire of Yahweh, tell him, “Yahweh the God of Israel says, ‘Concerning the words which you have heard,"
2 Kings,22,19,"because your heart was tender, and you humbled yourself before Yahweh, when you heard what I spoke against this place, and against its inhabitants, that they should become a desolation and a curse, and have torn your clothes, and wept before me; I also have heard you,’ says Yahweh."
2 Kings,22,20,"‘Therefore behold, I will gather you to your fathers, and you will be gathered to your grave in peace. Your eyes will not see all the evil which I will bring on this place.’”’” So they brought this message back to the king."
2 Kings,22,21,
2 Kings,23,1,"The king sent, and they gathered to him all the elders of Judah and of Jerusalem."
2 Kings,23,2,"The king went up to Yahweh’s house, and all the men of Judah and all the inhabitants of Jerusalem with him, with the priests, the prophets, and all the people, both small and great; and he read in their hearing all the words of the book of the covenant which was found in Yahweh’s house."
